PK_PoblacionEstadistica;FK_Sexo;FK_FechaPoblacion;FK_Edad;Poblacion
137267;1;19770101;7;4308
137268;1;19770101;8;4315
137269;1;19770101;9;4242
137270;1;19770101;10;4241
137271;1;19770101;11;4397
137272;1;19770101;12;4479
137273;1;19770101;13;4535
137274;1;19770101;14;4258
137275;1;19770101;15;4255
137276;1;19770101;16;4309
137277;1;19770101;17;4225
137278;1;19770101;18;4069
137279;1;19770101;19;4090
137280;1;19770101;20;3978
137281;1;19770101;21;3953
137282;1;19770101;22;3707
137283;1;19770101;23;3702
137284;1;19770101;24;3817
137285;1;19770101;25;3581
137286;1;19770101;26;3589
137287;1;19770101;27;3742
137288;1;19770101;28;3833
137289;1;19770101;29;3575
137290;1;19770101;30;3405
137291;1;19770101;31;3678
137292;1;19770101;32;3351
137293;1;19770101;33;3382
137294;1;19770101;34;3107
137295;1;19770101;35;2821
137296;1;19770101;36;3062
137297;1;19770101;37;2362
137298;1;19770101;38;2390
137299;1;19770101;39;2589
137300;1;19770101;40;3229
137301;1;19770101;41;3107
137302;1;19770101;42;3025
137303;1;19770101;43;3139
137304;1;19770101;44;3213
137305;1;19770101;45;3051
137306;1;19770101;46;3249
137307;1;19770101;47;3032
137308;1;19770101;48;3185
137309;1;19770101;49;2977
137310;1;19770101;50;3026
137311;1;19770101;51;2964
137312;1;19770101;52;2914
137313;1;19770101;53;2944
137314;1;19770101;54;2836
137315;1;19770101;55;2824
137316;1;19770101;56;2607
137317;1;19770101;57;2177
137318;1;19770101;58;2218
137319;1;19770101;59;2022
137320;1;19770101;60;1918
137321;1;19770101;61;2079
137322;1;19770101;62;1935
137323;1;19770101;63;2033
137324;1;19770101;64;1977
137325;1;19770101;65;1801
137326;1;19770101;66;1944
137327;1;19770101;67;1831
137328;1;19770101;68;1895
137329;1;19770101;69;1718
137330;1;19770101;70;1507
137331;1;19770101;71;1536
137332;1;19770101;72;1369
137333;1;19770101;73;1337
137334;1;19770101;74;1131
137335;1;19770101;75;1010
137336;1;19770101;76;1046
137337;1;19770101;77;754
137338;1;19770101;78;805
137339;1;19770101;79;642
137340;1;19770101;80;601
137341;1;19770101;81;516
137342;1;19770101;82;463
137343;1;19770101;83;367
137344;1;19770101;84;284
137345;1;19770101;85;229
137346;1;19770101;86;224
137347;1;19770101;87;171
137348;1;19770101;88;177
137349;1;19770101;89;117
137350;1;19770101;90;82
137351;1;19770101;91;59
137352;1;19770101;92;43
137353;1;19770101;93;38
137354;1;19770101;94;21
137355;1;19770101;95;15
137356;1;19770101;96;9
137357;1;19770101;97;3
137358;1;19770101;98;3
137359;1;19770101;99;1
137360;1;19770101;100;2
137361;1;19780101;0;4272
137362;1;19780101;1;4414
137363;1;19780101;2;4349
137364;1;19780101;3;4238
137365;1;19780101;4;4160
137366;1;19780101;5;4290
137367;1;19780101;6;4264
137368;1;19780101;7;4269
137369;1;19780101;8;4314
137370;1;19780101;9;4311
137371;1;19780101;10;4258
137372;1;19780101;11;4236
137373;1;19780101;12;4397
137374;1;19780101;13;4478
137375;1;19780101;14;4538
137376;1;19780101;15;4258
137377;1;19780101;16;4267
137378;1;19780101;17;4312
137379;1;19780101;18;4224
137380;1;19780101;19;4084
137381;1;19780101;20;4088
137382;1;19780101;21;3981
137383;1;19780101;22;3947
137384;1;19780101;23;3718
137385;1;19780101;24;3704
137386;1;19780101;25;3805
137387;1;19780101;26;3577
137388;1;19780101;27;3586
137389;1;19780101;28;3734
137390;1;19780101;29;3829
137391;1;19780101;30;3571
137392;1;19780101;31;3400
137393;1;19780101;32;3685
137394;1;19780101;33;3349
137395;1;19780101;34;3395
137396;1;19780101;35;3105
137397;1;19780101;36;2833
137398;1;19780101;37;3059
137399;1;19780101;38;2369
137400;1;19780101;39;2387
137401;1;19780101;40;2586
137402;1;19780101;41;3224
137403;1;19780101;42;3118
137404;1;19780101;43;3014
137405;1;19780101;44;3139
137406;1;19780101;45;3211
137407;1;19780101;46;3046
137408;1;19780101;47;3238
137409;1;19780101;48;3023
137410;1;19780101;49;3160
137411;1;19780101;50;2973
137412;1;19780101;51;3008
137413;1;19780101;52;2946
137414;1;19780101;53;2891
137415;1;19780101;54;2933
137416;1;19780101;55;2810
137417;1;19780101;56;2807
137418;1;19780101;57;2586
137419;1;19780101;58;2153
137420;1;19780101;59;2196
137421;1;19780101;60;2004
137422;1;19780101;61;1883
137423;1;19780101;62;2061
137424;1;19780101;63;1905
137425;1;19780101;64;1998
137426;1;19780101;65;1942
137427;1;19780101;66;1757
137428;1;19780101;67;1895
137429;1;19780101;68;1787
137430;1;19780101;69;1841
137431;1;19780101;70;1660
137432;1;19780101;71;1452
137433;1;19780101;72;1462
137434;1;19780101;73;1300
137435;1;19780101;74;1273
137436;1;19780101;75;1066
137437;1;19780101;76;947
137438;1;19780101;77;966
137439;1;19780101;78;683
137440;1;19780101;79;732
137441;1;19780101;80;583
137442;1;19780101;81;546
137443;1;19780101;82;462
137444;1;19780101;83;405
137445;1;19780101;84;316
137446;1;19780101;85;246
137447;1;19780101;86;194
137448;1;19780101;87;187
137449;1;19780101;88;148
137450;1;19780101;89;146
137451;1;19780101;90;96
137452;1;19780101;91;68
137453;1;19780101;92;48
137454;1;19780101;93;33
137455;1;19780101;94;32
137456;1;19780101;95;17
137457;1;19780101;96;12
137458;1;19780101;97;8
137459;1;19780101;98;2
137460;1;19780101;99;2
137461;1;19780101;100;1
137462;1;19790101;0;4048
137463;1;19790101;1;4253
137464;1;19790101;2;4393
137465;1;19790101;3;4373
137466;1;19790101;4;4259
137467;1;19790101;5;4167
137468;1;19790101;6;4311
137469;1;19790101;7;4275
137470;1;19790101;8;4272
137471;1;19790101;9;4319
137472;1;19790101;10;4306
137473;1;19790101;11;4273
137474;1;19790101;12;4230
137475;1;19790101;13;4396
137476;1;19790101;14;4476
137477;1;19790101;15;4540
137478;1;19790101;16;4257
137479;1;19790101;17;4278
137480;1;19790101;18;4316
137481;1;19790101;19;4224
137482;1;19790101;20;4099
137483;1;19790101;21;4086
137484;1;19790101;22;3983
137485;1;19790101;23;3942
137486;1;19790101;24;3730
137487;1;19790101;25;3705
137488;1;19790101;26;3793
137489;1;19790101;27;3572
137490;1;19790101;28;3582
137491;1;19790101;29;3727
137492;1;19790101;30;3824
137493;1;19790101;31;3566
137494;1;19790101;32;3396
137495;1;19790101;33;3693
137496;1;19790101;34;3346
137497;1;19790101;35;3408
137498;1;19790101;36;3102
137499;1;19790101;37;2845
137500;1;19790101;38;3056
137501;1;19790101;39;2377
137502;1;19790101;40;2385
137503;1;19790101;41;2583
137504;1;19790101;42;3218
137505;1;19790101;43;3130
137506;1;19790101;44;3002
137507;1;19790101;45;3140
137508;1;19790101;46;3208
137509;1;19790101;47;3042
137510;1;19790101;48;3226
137511;1;19790101;49;3013
137512;1;19790101;50;3136
137513;1;19790101;51;2968
137514;1;19790101;52;2991
137515;1;19790101;53;2928
137516;1;19790101;54;2867
137517;1;19790101;55;2922
137518;1;19790101;56;2783
137519;1;19790101;57;2791
137520;1;19790101;58;2564
137521;1;19790101;59;2130
137522;1;19790101;60;2173
137523;1;19790101;61;1986
137524;1;19790101;62;1847
137525;1;19790101;63;2043
137526;1;19790101;64;1875
137527;1;19790101;65;1962
137528;1;19790101;66;1908
137529;1;19790101;67;1714
137530;1;19790101;68;1847
137531;1;19790101;69;1742
137532;1;19790101;70;1787
137533;1;19790101;71;1603
137534;1;19790101;72;1398
137535;1;19790101;73;1388
137536;1;19790101;74;1232
137537;1;19790101;75;1208
137538;1;19790101;76;1001
137539;1;19790101;77;883
137540;1;19790101;78;885
137541;1;19790101;79;613
137542;1;19790101;80;660
137543;1;19790101;81;523
137544;1;19790101;82;491
137545;1;19790101;83;407
137546;1;19790101;84;348
137547;1;19790101;85;265
137548;1;19790101;86;209
137549;1;19790101;87;158
137550;1;19790101;88;151
137551;1;19790101;89;124
137552;1;19790101;90;114
137553;1;19790101;91;74
137554;1;19790101;92;53
137555;1;19790101;93;36
137556;1;19790101;94;24
137557;1;19790101;95;25
137558;1;19790101;96;12
137559;1;19790101;97;10
137560;1;19790101;98;6
137561;1;19790101;99;2
137562;1;19790101;100;2
137563;1;19800101;0;3821
137564;1;19800101;1;3974
137565;1;19800101;2;4229
137566;1;19800101;3;4384
137567;1;19800101;4;4396
137568;1;19800101;5;4279
137569;1;19800101;6;4173
137570;1;19800101;7;4333
137571;1;19800101;8;4285
137572;1;19800101;9;4276
137573;1;19800101;10;4325
137574;1;19800101;11;4302
137575;1;19800101;12;4289
137576;1;19800101;13;4225
137577;1;19800101;14;4396
137578;1;19800101;15;4475
137579;1;19800101;16;4543
137580;1;19800101;17;4257
137581;1;19800101;18;4290
137582;1;19800101;19;4319
137583;1;19800101;20;4223
137584;1;19800101;21;4114
137585;1;19800101;22;4084
137586;1;19800101;23;3986
137587;1;19800101;24;3936
137588;1;19800101;25;3741
137589;1;19800101;26;3707
137590;1;19800101;27;3781
137591;1;19800101;28;3568
137592;1;19800101;29;3579
137593;1;19800101;30;3719
137594;1;19800101;31;3820
137595;1;19800101;32;3562
137596;1;19800101;33;3391
137597;1;19800101;34;3700
137598;1;19800101;35;3344
137599;1;19800101;36;3421
137600;1;19800101;37;3100
137601;1;19800101;38;2857
137602;1;19800101;39;3053
137603;1;19800101;40;2384
137604;1;19800101;41;2382
137605;1;19800101;42;2580
137606;1;19800101;43;3213
137607;1;19800101;44;3141
137608;1;19800101;45;2991
137609;1;19800101;46;3140
137610;1;19800101;47;3206
137611;1;19800101;48;3037
137612;1;19800101;49;3215
137613;1;19800101;50;3004
137614;1;19800101;51;3111
137615;1;19800101;52;2964
137616;1;19800101;53;2973
137617;1;19800101;54;2910
137618;1;19800101;55;2844
137619;1;19800101;56;2911
137620;1;19800101;57;2757
137621;1;19800101;58;2774
137622;1;19800101;59;2543
137623;1;19800101;60;2106
137624;1;19800101;61;2151
137625;1;19800101;62;1968
137626;1;19800101;63;1812
137627;1;19800101;64;2025
137628;1;19800101;65;1845
137629;1;19800101;66;1927
137630;1;19800101;67;1873
137631;1;19800101;68;1670
137632;1;19800101;69;1798
137633;1;19800101;70;1698
137634;1;19800101;71;1733
137635;1;19800101;72;1545
137636;1;19800101;73;1343
137637;1;19800101;74;1314
137638;1;19800101;75;1163
137639;1;19800101;76;1144
137640;1;19800101;77;936
137641;1;19800101;78;820
137642;1;19800101;79;805
137643;1;19800101;80;542
137644;1;19800101;81;587
137645;1;19800101;82;464
137646;1;19800101;83;436
137647;1;19800101;84;353
137648;1;19800101;85;290
137649;1;19800101;86;214
137650;1;19800101;87;171
137651;1;19800101;88;123
137652;1;19800101;89;114
137653;1;19800101;90;101
137654;1;19800101;91;83
137655;1;19800101;92;53
137656;1;19800101;93;39
137657;1;19800101;94;25
137658;1;19800101;95;14
137659;1;19800101;96;19
137660;1;19800101;97;8
137661;1;19800101;98;7
137662;1;19800101;99;5
137663;1;19800101;100;1
137664;1;19810101;0;3565
137665;1;19810101;1;3697
137666;1;19810101;2;3899
137667;1;19810101;3;4215
137668;1;19810101;4;4349
137669;1;19810101;5;4420
137670;1;19810101;6;4299
137671;1;19810101;7;4179
137672;1;19810101;8;4354
137673;1;19810101;9;4296
137674;1;19810101;10;4279
137675;1;19810101;11;4331
137676;1;19810101;12;4298
137677;1;19810101;13;4305
137678;1;19810101;14;4220
137679;1;19810101;15;4395
137680;1;19810101;16;4474
137681;1;19810101;17;4545
137682;1;19810101;18;4257
137683;1;19810101;19;4302
137684;1;19810101;20;4323
137685;1;19810101;21;4223
137686;1;19810101;22;4129
137687;1;19810101;23;4082
137688;1;19810101;24;3989
137689;1;19810101;25;3930
137690;1;19810101;26;3753
137691;1;19810101;27;3708
137692;1;19810101;28;3769
137693;1;19810101;29;3564
137694;1;19810101;30;3576
137695;1;19810101;31;3712
137696;1;19810101;32;3815
137697;1;19810101;33;3558
137698;1;19810101;34;3386
137699;1;19810101;35;3707
137700;1;19810101;36;3341
137701;1;19810101;37;3434
137702;1;19810101;38;3097
137703;1;19810101;39;2869
137704;1;19810101;40;3050
137705;1;19810101;41;2392
137706;1;19810101;42;2380
137707;1;19810101;43;2577
137708;1;19810101;44;3208
137709;1;19810101;45;3152
137710;1;19810101;46;2979
137711;1;19810101;47;3141
137712;1;19810101;48;3203
137713;1;19810101;49;3032
137714;1;19810101;50;3204
137715;1;19810101;51;2994
137716;1;19810101;52;3087
137717;1;19810101;53;2959
137718;1;19810101;54;2956
137719;1;19810101;55;2892
137720;1;19810101;56;2821
137721;1;19810101;57;2900
137722;1;19810101;58;2730
137723;1;19810101;59;2758
137724;1;19810101;60;2522
137725;1;19810101;61;2083
137726;1;19810101;62;2129
137727;1;19810101;63;1950
137728;1;19810101;64;1776
137729;1;19810101;65;2007
137730;1;19810101;66;1815
137731;1;19810101;67;1891
137732;1;19810101;68;1838
137733;1;19810101;69;1626
137734;1;19810101;70;1749
137735;1;19810101;71;1654
137736;1;19810101;72;1679
137737;1;19810101;73;1488
137738;1;19810101;74;1288
137739;1;19810101;75;1240
137740;1;19810101;76;1094
137741;1;19810101;77;1080
137742;1;19810101;78;871
137743;1;19810101;79;756
137744;1;19810101;80;725
137745;1;19810101;81;472
137746;1;19810101;82;514
137747;1;19810101;83;404
137748;1;19810101;84;381
137749;1;19810101;85;298
137750;1;19810101;86;233
137751;1;19810101;87;163
137752;1;19810101;88;134
137753;1;19810101;89;87
137754;1;19810101;90;77
137755;1;19810101;91;77
137756;1;19810101;92;51
137757;1;19810101;93;32
137758;1;19810101;94;25
137759;1;19810101;95;14
137760;1;19810101;96;5
137761;1;19810101;97;13
137762;1;19810101;98;3
137763;1;19810101;99;4
137764;1;19810101;100;4
137765;1;19820101;0;3293
137766;1;19820101;1;3562
137767;1;19820101;2;3694
137768;1;19820101;3;3916
137769;1;19820101;4;4200
137770;1;19820101;5;4350
137771;1;19820101;6;4408
137772;1;19820101;7;4289
137773;1;19820101;8;4172
137774;1;19820101;9;4347
137775;1;19820101;10;4284
137776;1;19820101;11;4270
137777;1;19820101;12;4324
137778;1;19820101;13;4293
137779;1;19820101;14;4298
137780;1;19820101;15;4216
137781;1;19820101;16;4397
137782;1;19820101;17;4488
137783;1;19820101;18;4537
137784;1;19820101;19;4250
137785;1;19820101;20;4298
137786;1;19820101;21;4296
137787;1;19820101;22;4208
137788;1;19820101;23;4122
137789;1;19820101;24;4067
137790;1;19820101;25;3980
137791;1;19820101;26;3909
137792;1;19820101;27;3730
137793;1;19820101;28;3699
137794;1;19820101;29;3754
137795;1;19820101;30;3557
137796;1;19820101;31;3560
137797;1;19820101;32;3702
137798;1;19820101;33;3799
137799;1;19820101;34;3539
137800;1;19820101;35;3379
137801;1;19820101;36;3689
137802;1;19820101;37;3328
137803;1;19820101;38;3424
137804;1;19820101;39;3088
137805;1;19820101;40;2853
137806;1;19820101;41;3030
137807;1;19820101;42;2385
137808;1;19820101;43;2370
137809;1;19820101;44;2567
137810;1;19820101;45;3188
137811;1;19820101;46;3139
137812;1;19820101;47;2965
137813;1;19820101;48;3121
137814;1;19820101;49;3184
137815;1;19820101;50;3002
137816;1;19820101;51;3183
137817;1;19820101;52;2976
137818;1;19820101;53;3062
137819;1;19820101;54;2934
137820;1;19820101;55;2935
137821;1;19820101;56;2866
137822;1;19820101;57;2795
137823;1;19820101;58;2869
137824;1;19820101;59;2710
137825;1;19820101;60;2718
137826;1;19820101;61;2484
137827;1;19820101;62;2049
137828;1;19820101;63;2090
137829;1;19820101;64;1921
137830;1;19820101;65;1749
137831;1;19820101;66;1955
137832;1;19820101;67;1774
137833;1;19820101;68;1843
137834;1;19820101;69;1778
137835;1;19820101;70;1571
137836;1;19820101;71;1686
137837;1;19820101;72;1582
137838;1;19820101;73;1597
137839;1;19820101;74;1416
137840;1;19820101;75;1214
137841;1;19820101;76;1168
137842;1;19820101;77;1026
137843;1;19820101;78;1004
137844;1;19820101;79;795
137845;1;19820101;80;698
137846;1;19820101;81;657
137847;1;19820101;82;426
137848;1;19820101;83;456
137849;1;19820101;84;360
137850;1;19820101;85;336
137851;1;19820101;86;260
137852;1;19820101;87;202
137853;1;19820101;88;141
137854;1;19820101;89;115
137855;1;19820101;90;76
137856;1;19820101;91;65
137857;1;19820101;92;63
137858;1;19820101;93;43
137859;1;19820101;94;27
137860;1;19820101;95;21
137861;1;19820101;96;12
137862;1;19820101;97;4
137863;1;19820101;98;10
137864;1;19820101;99;2
137865;1;19820101;100;3
137866;1;19830101;0;3196
137867;1;19830101;1;3283
137868;1;19830101;2;3559
137869;1;19830101;3;3691
137870;1;19830101;4;3933
137871;1;19830101;5;4184
137872;1;19830101;6;4351
137873;1;19830101;7;4397
137874;1;19830101;8;4279
137875;1;19830101;9;4165
137876;1;19830101;10;4341
137877;1;19830101;11;4272
137878;1;19830101;12;4262
137879;1;19830101;13;4316
137880;1;19830101;14;4288
137881;1;19830101;15;4292
137882;1;19830101;16;4212
137883;1;19830101;17;4399
137884;1;19830101;18;4502
137885;1;19830101;19;4529
137886;1;19830101;20;4244
137887;1;19830101;21;4293
137888;1;19830101;22;4269
137889;1;19830101;23;4193
137890;1;19830101;24;4115
137891;1;19830101;25;4053
137892;1;19830101;26;3972
137893;1;19830101;27;3888
137894;1;19830101;28;3707
137895;1;19830101;29;3689
137896;1;19830101;30;3739
137897;1;19830101;31;3550
137898;1;19830101;32;3544
137899;1;19830101;33;3693
137900;1;19830101;34;3783
137901;1;19830101;35;3520
137902;1;19830101;36;3372
137903;1;19830101;37;3671
137904;1;19830101;38;3315
137905;1;19830101;39;3414
137906;1;19830101;40;3080
137907;1;19830101;41;2838
137908;1;19830101;42;3011
137909;1;19830101;43;2378
137910;1;19830101;44;2361
137911;1;19830101;45;2557
137912;1;19830101;46;3169
137913;1;19830101;47;3127
137914;1;19830101;48;2951
137915;1;19830101;49;3101
137916;1;19830101;50;3164
137917;1;19830101;51;2973
137918;1;19830101;52;3161
137919;1;19830101;53;2959
137920;1;19830101;54;3037
137921;1;19830101;55;2910
137922;1;19830101;56;2914
137923;1;19830101;57;2840
137924;1;19830101;58;2769
137925;1;19830101;59;2839
137926;1;19830101;60;2690
137927;1;19830101;61;2678
137928;1;19830101;62;2446
137929;1;19830101;63;2015
137930;1;19830101;64;2051
137931;1;19830101;65;1892
137932;1;19830101;66;1722
137933;1;19830101;67;1903
137934;1;19830101;68;1732
137935;1;19830101;69;1794
137936;1;19830101;70;1719
137937;1;19830101;71;1515
137938;1;19830101;72;1624
137939;1;19830101;73;1510
137940;1;19830101;74;1515
137941;1;19830101;75;1345
137942;1;19830101;76;1140
137943;1;19830101;77;1095
137944;1;19830101;78;959
137945;1;19830101;79;928
137946;1;19830101;80;719
137947;1;19830101;81;640
137948;1;19830101;82;589
137949;1;19830101;83;380
137950;1;19830101;84;399
137951;1;19830101;85;316
137952;1;19830101;86;292
137953;1;19830101;87;222
137954;1;19830101;88;171
137955;1;19830101;89;120
137956;1;19830101;90;97
137957;1;19830101;91;64
137958;1;19830101;92;54
137959;1;19830101;93;50
137960;1;19830101;94;35
137961;1;19830101;95;21
137962;1;19830101;96;17
137963;1;19830101;97;11
137964;1;19830101;98;3
137965;1;19830101;99;8
137966;1;19830101;100;2
137967;1;19840101;0;3010
137968;1;19840101;1;3179
137969;1;19840101;2;3272
137970;1;19840101;3;3557
137971;1;19840101;4;3687
137972;1;19840101;5;3950
137973;1;19840101;6;4169
137974;1;19840101;7;4352
137975;1;19840101;8;4385
137976;1;19840101;9;4268
137977;1;19840101;10;4157
137978;1;19840101;11;4334
137979;1;19840101;12;4259
137980;1;19840101;13;4253
137981;1;19840101;14;4309
137982;1;19840101;15;4282
137983;1;19840101;16;4285
137984;1;19840101;17;4207
137985;1;19840101;18;4402
137986;1;19840101;19;4517
137987;1;19840101;20;4520
137988;1;19840101;21;4237
137989;1;19840101;22;4289
137990;1;19840101;23;4242
137991;1;19840101;24;4178
137992;1;19840101;25;4107
137993;1;19840101;26;4038
137994;1;19840101;27;3963
137995;1;19840101;28;3866
137996;1;19840101;29;3684
137997;1;19840101;30;3680
137998;1;19840101;31;3725
137999;1;19840101;32;3543
138000;1;19840101;33;3527
138001;1;19840101;34;3683
138002;1;19840101;35;3768
138003;1;19840101;36;3501
138004;1;19840101;37;3366
138005;1;19840101;38;3652
138006;1;19840101;39;3303
138007;1;19840101;40;3403
138008;1;19840101;41;3071
138009;1;19840101;42;2822
138010;1;19840101;43;2991
138011;1;19840101;44;2371
138012;1;19840101;45;2351
138013;1;19840101;46;2546
138014;1;19840101;47;3149
138015;1;19840101;48;3114
138016;1;19840101;49;2937
138017;1;19840101;50;3081
138018;1;19840101;51;3145
138019;1;19840101;52;2943
138020;1;19840101;53;3140
138021;1;19840101;54;2941
138022;1;19840101;55;3011
138023;1;19840101;56;2885
138024;1;19840101;57;2894
138025;1;19840101;58;2813
138026;1;19840101;59;2744
138027;1;19840101;60;2808
138028;1;19840101;61;2669
138029;1;19840101;62;2637
138030;1;19840101;63;2409
138031;1;19840101;64;1981
138032;1;19840101;65;2011
138033;1;19840101;66;1864
138034;1;19840101;67;1694
138035;1;19840101;68;1851
138036;1;19840101;69;1691
138037;1;19840101;70;1746
138038;1;19840101;71;1659
138039;1;19840101;72;1460
138040;1;19840101;73;1561
138041;1;19840101;74;1437
138042;1;19840101;75;1434
138043;1;19840101;76;1273
138044;1;19840101;77;1065
138045;1;19840101;78;1023
138046;1;19840101;79;891
138047;1;19840101;80;851
138048;1;19840101;81;643
138049;1;19840101;82;581
138050;1;19840101;83;522
138051;1;19840101;84;335
138052;1;19840101;85;341
138053;1;19840101;86;271
138054;1;19840101;87;247
138055;1;19840101;88;184
138056;1;19840101;89;140
138057;1;19840101;90;98
138058;1;19840101;91;78
138059;1;19840101;92;53
138060;1;19840101;93;42
138061;1;19840101;94;36
138062;1;19840101;95;27
138063;1;19840101;96;16
138064;1;19840101;97;13
138065;1;19840101;98;9
138066;1;19840101;99;2
138067;1;19840101;100;5
138068;1;19850101;0;2934
138069;1;19850101;1;2966
138070;1;19850101;2;3159
138071;1;19850101;3;3268
138072;1;19850101;4;3554
138073;1;19850101;5;3684
138074;1;19850101;6;3967
138075;1;19850101;7;4153
138076;1;19850101;8;4353
138077;1;19850101;9;4374
138078;1;19850101;10;4258
138079;1;19850101;11;4150
138080;1;19850101;12;4328
138081;1;19850101;13;4247
138082;1;19850101;14;4245
138083;1;19850101;15;4301
138084;1;19850101;16;4277
138085;1;19850101;17;4279
138086;1;19850101;18;4203
138087;1;19850101;19;4404
138088;1;19850101;20;4531
138089;1;19850101;21;4512
138090;1;19850101;22;4231
138091;1;19850101;23;4284
138092;1;19850101;24;4215
138093;1;19850101;25;4163
138094;1;19850101;26;4100
138095;1;19850101;27;4024
138096;1;19850101;28;3955
138097;1;19850101;29;3845
138098;1;19850101;30;3661
138099;1;19850101;31;3670
138100;1;19850101;32;3710
138101;1;19850101;33;3536
138102;1;19850101;34;3511
138103;1;19850101;35;3674
138104;1;19850101;36;3752
138105;1;19850101;37;3482
138106;1;19850101;38;3359
138107;1;19850101;39;3634
138108;1;19850101;40;3290
138109;1;19850101;41;3393
138110;1;19850101;42;3063
138111;1;19850101;43;2807
138112;1;19850101;44;2972
138113;1;19850101;45;2364
138114;1;19850101;46;2342
138115;1;19850101;47;2536
138116;1;19850101;48;3130
138117;1;19850101;49;3102
138118;1;19850101;50;2923
138119;1;19850101;51;3061
138120;1;19850101;52;3125
138121;1;19850101;53;2914
138122;1;19850101;54;3118
138123;1;19850101;55;2924
138124;1;19850101;56;2986
138125;1;19850101;57;2861
138126;1;19850101;58;2873
138127;1;19850101;59;2787
138128;1;19850101;60;2718
138129;1;19850101;61;2778
138130;1;19850101;62;2649
138131;1;19850101;63;2597
138132;1;19850101;64;2371
138133;1;19850101;65;1947
138134;1;19850101;66;1972
138135;1;19850101;67;1835
138136;1;19850101;68;1667
138137;1;19850101;69;1799
138138;1;19850101;70;1649
138139;1;19850101;71;1697
138140;1;19850101;72;1600
138141;1;19850101;73;1404
138142;1;19850101;74;1499
138143;1;19850101;75;1365
138144;1;19850101;76;1352
138145;1;19850101;77;1202
138146;1;19850101;78;991
138147;1;19850101;79;950
138148;1;19850101;80;824
138149;1;19850101;81;775
138150;1;19850101;82;567
138151;1;19850101;83;523
138152;1;19850101;84;454
138153;1;19850101;85;289
138154;1;19850101;86;284
138155;1;19850101;87;227
138156;1;19850101;88;203
138157;1;19850101;89;146
138158;1;19850101;90;108
138159;1;19850101;91;77
138160;1;19850101;92;60
138161;1;19850101;93;41
138162;1;19850101;94;30
138163;1;19850101;95;23
138164;1;19850101;96;19
138165;1;19850101;97;10
138166;1;19850101;98;8
138167;1;19850101;99;7
138168;1;19850101;100;1
138169;1;19860101;0;2670
138170;1;19860101;1;2845
138171;1;19860101;2;2921
138172;1;19860101;3;3146
138173;1;19860101;4;3251
138174;1;19860101;5;3551
138175;1;19860101;6;3681
138176;1;19860101;7;3984
138177;1;19860101;8;4138
138178;1;19860101;9;4354
138179;1;19860101;10;4362
138180;1;19860101;11;4248
138181;1;19860101;12;4143
138182;1;19860101;13;4321
138183;1;19860101;14;4235
138184;1;19860101;15;4236
138185;1;19860101;16;4294
138186;1;19860101;17;4272
138187;1;19860101;18;4272
138188;1;19860101;19;4199
138189;1;19860101;20;4406
138190;1;19860101;21;4545
138191;1;19860101;22;4504
138192;1;19860101;23;4224
138193;1;19860101;24;4280
138194;1;19860101;25;4188
138195;1;19860101;26;4148
138196;1;19860101;27;4093
138197;1;19860101;28;4009
138198;1;19860101;29;3946
138199;1;19860101;30;3824
138200;1;19860101;31;3638
138201;1;19860101;32;3661
138202;1;19860101;33;3695
138203;1;19860101;34;3529
138204;1;19860101;35;3495
138205;1;19860101;36;3664
138206;1;19860101;37;3736
138207;1;19860101;38;3463
138208;1;19860101;39;3352
138209;1;19860101;40;3616
138210;1;19860101;41;3277
138211;1;19860101;42;3383
138212;1;19860101;43;3054
138213;1;19860101;44;2791
138214;1;19860101;45;2952
138215;1;19860101;46;2357
138216;1;19860101;47;2332
138217;1;19860101;48;2526
138218;1;19860101;49;3110
138219;1;19860101;50;3089
138220;1;19860101;51;2909
138221;1;19860101;52;3041
138222;1;19860101;53;3106
138223;1;19860101;54;2884
138224;1;19860101;55;3097
138225;1;19860101;56;2906
138226;1;19860101;57;2961
138227;1;19860101;58;2836
138228;1;19860101;59;2852
138229;1;19860101;60;2761
138230;1;19860101;61;2692
138231;1;19860101;62;2747
138232;1;19860101;63;2629
138233;1;19860101;64;2557
138234;1;19860101;65;2333
138235;1;19860101;66;1913
138236;1;19860101;67;1933
138237;1;19860101;68;1806
138238;1;19860101;69;1640
138239;1;19860101;70;1747
138240;1;19860101;71;1608
138241;1;19860101;72;1649
138242;1;19860101;73;1540
138243;1;19860101;74;1349
138244;1;19860101;75;1436
138245;1;19860101;76;1293
138246;1;19860101;77;1270
138247;1;19860101;78;1130
138248;1;19860101;79;917
138249;1;19860101;80;878
138250;1;19860101;81;756
138251;1;19860101;82;699
138252;1;19860101;83;491
138253;1;19860101;84;465
138254;1;19860101;85;386
138255;1;19860101;86;243
138256;1;19860101;87;226
138257;1;19860101;88;183
138258;1;19860101;89;158
138259;1;19860101;90;109
138260;1;19860101;91;77
138261;1;19860101;92;55
138262;1;19860101;93;41
138263;1;19860101;94;30
138264;1;19860101;95;18
138265;1;19860101;96;9
138266;1;19860101;97;11
138267;1;19860101;98;5
138268;1;19860101;99;4
138269;1;19860101;100;6
138270;1;19870101;0;2738
138271;1;19870101;1;2678
138272;1;19870101;2;2840
138273;1;19870101;3;2930
138274;1;19870101;4;3142
138275;1;19870101;5;3258
138276;1;19870101;6;3553
138277;1;19870101;7;3677
138278;1;19870101;8;3986
138279;1;19870101;9;4142
